SHOPP ID,Caltrans District,County,Route,Begin Mile,End Mile,Primary Work,Planning or Post-Planning? ,Advertised Year,Project Cost ($K),SB-1 Priority,EFIS ID,EA,MPO/RTPA,Tool Section,Long- Lead?,Nickname,District Portal Link,Project Link,Organization,Street Address,Mailing Address,Phone,Email,Performance Value,Performance output,All perfromance data consistent with CTIPS?,Check  AM tool vs programming,Check AM tool vs programming units,AM tool data,AM tool unit,Project Description,County abbreviation,Latitude to use,Longitude to use,CA State Assembly District,CA State Senate District,U.S. Congressional District,Project Status,Project Location,Primary Scope
22311,11,Imperial,7,3.8,,Major Damage - Emergency Opening,Post-Planning,2019/20,500.0, ,1120000025.0,'43102,Southern California (SCAG),PRG,No,,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,1.0,Location(s),Ok,Ok,Ok,1.0,Location(s),"Near Heber, at Heber Road.  Repair damaged pavement.",IMP,32.73094213,-115.38203870000001,62,40,51,In Design,Imperial 7 - 3.8 / ,1 Location(s)
22103,11,Imperial,8,R1.45,R19.03,Drainage,Planning,2026/27,10539.0,Yes,,',Southern California (SCAG),TYP,No,,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,37.0,Culvert(s) (ea),Ok,Ok,Ok,37.0,Culvert(s) (ea),The scope of this planned project is under development in Imperial County on Route 8 with primary work on Drainage.  Project will address 37 drainage system(s).,IMP,32.66188964,-116.10395359999998,62,40,51,Conceptual,Imperial 8 - R1.45 / R19.03,37 Culvert(s) (ea)
22113,11,Imperial,8,R31.2,R31.2,Roadside,Planning,2026/27,23779.0, ,,',Southern California (SCAG),TYP,No,,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,1.0,Location(s)   ,Ok,Ok,Ok,1.0,Location(s)   ,The scope of this planned project is under development in Imperial County on Route 8 with primary work on Roadside.  ,IMP,32.77381437,-115.6695278,62,40,51,Conceptual,Imperial 8 - R31.2 / R31.2,1 Location(s)   
13842,11,Imperial,8,R32.400,R46.100,Roadside,Post-Planning,2021/22,3611.0, ,1112000158.0,'41200,Southern California (SCAG),PRG,No,"MP, CALEXICO/EL CENTRO, ROADSIDE SAFETY",https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,18.0,Location(s),Ok,Ok,Ok,18.0,Location(s),"In and near El Centro, at various locations on Routes 8 and 111. Pave slopes under structures.",IMP,32.77372841,-115.6480138,62,40,51,In Design,Imperial 8 - R32.400 / R46.100,18 Location(s)
22094,11,Imperial,8,R46.05,R48.78,Bridge,Planning,2027/28,4290.0,Yes,,',Southern California (SCAG),TYP,No,,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,2.0,Bridge(s),Ok,Ok,Ok,2.0,Bridge(s),The scope of this planned project is under development in Imperial County on Route 8 with primary work on Bridge.  Project will address 2 bridge(s).,IMP,32.77327277,-115.4134977,62,40,51,Conceptual,Imperial 8 - R46.05 / R48.78,2 Bridge(s)
20251,11,Imperial,8,R96.800,,Bridge,Post-Planning,2020/21,5931.0,Yes,1118000262.0,'43049,Southern California (SCAG),PPC,No,11-IMP-008-BRIDGE PRESERVATION,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,2.0,Bridge(s),Ok,Ok,Ok,2.0,Bridge(s),"Near Winterhaven, at Colorado River Viaduct Bridge No. 58-0312L/R. Patch spalls, polyester deck overlay, hinge bearing replacement, and joint replacement to preserve the structural integrity of two bridges.",IMP,32.7299393,-114.62070520000002,62,40,51,In Design,Imperial 8 - R96.800 / ,2 Bridge(s)
19308,11,Imperial,8,Various,Various,Bridge,Post-Planning,2021/22,15000.0,Yes,1118000204.0,'43044,Southern California (SCAG),PRG,No,IMP BRIDGE STRUCTURE REHAB,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,6.0,Bridge(s),Ok,Ok,Ok,6.0,Bridge(s),"In Imperial County, on Routes 8 and 78 at various locations. Rehabilitation of six bridges, including painting, deck and column work.",IMP,32.77346465,-115.39000549999999,62,40,51,In Design,Imperial 8 - Various / Various,6 Bridge(s)
22162,11,Imperial,78,50.2,61.8,Pavement,Planning,2027/28,17567.0,Yes,,',Southern California (SCAG),TYP,No,,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,23.2,Lane mile(s),Ok,Ok,Ok,23.2,Lane mile(s),The scope of this planned project is under development in Imperial County on Route 78 with primary work on Pavement.  Project will address 23.2 lane miles of pavement.,IMP,33.07683291,-114.9441133,62,40,51,Conceptual,Imperial 78 - 50.2 / 61.8,23.2 Lane mile(s)
21647,11,Imperial,78,72.1,73.8,Drainage,Post-Planning,2019/20,2793.0,Yes,1119000081.0,'4306U,Southern California (SCAG),PPC,No,IMPERIAL CULVERT REPLACEMENT,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,10.0,Culvert(s) (ea),Check,Check,Ok,8.0,Culvert(s) (ea),"Near Palo Verde, from 0.4 mile east of Mitchell Camp Road to 1.6 miles west of Stallard Road at various locations; also near Holtville, on Route 115 from Mets Road to Blodgett Road (PM L10.9/14.4).   Culvert replacement.",IMP,33.31385327,-114.7359098,62,40,51,In Design,Imperial 78 - 72.1 / 73.8,10 Culvert(s) (ea)
21789,11,Imperial,86,5.1,8.8,Relinquishment,Planning,2025/26,8202.0, ,1119000209.0,'43099,Southern California (SCAG),TYP,No,RELINQUISHMENT,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,3.7,Centerline mile(s),Ok,Ok,Ok,3.7,Centerline mile(s),The scope of this planned project is under development in Imperial County on Route 86 with primary work on Relinquishment.  ,IMP,32.76004991,-115.5519683,62,40,51,In Planning,Imperial 86 - 5.1 / 8.8,3.7 Centerline mile(s)
20220,11,Imperial,86,R0.0,5.1,Relinquishment,Planning,2025/26,23182.0, ,1119000208.0,'43098,Southern California (SCAG),TYP,No,IMPERIAL SR-86 RELINQUISHMENT,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,,Centerline mile(s),Check,,,,,The scope of this planned project is under development in Imperial County on Route 86 with primary work on Relinquishment.  Project will address 10 lane miles of pavement.,IMP,32.73068162,-115.5003936,62,40,51,In Planning,Imperial 86 - R0.0 / 5.1,N/A Centerline mile(s)
22522,11,Imperial,86,R23.000,,Major Damage - Emergency Opening,Post-Planning,2019/20,2700.0, ,1120000098.0,'43109,Southern California (SCAG),PRG,No,DO REPAIR EROSION DAMAGE,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,1.0,Location(s),Ok,Ok,Ok,1.0,Location(s),"Near Brawley, at the Tamarack (Westside Main) Canal Bridge No. 58-0019R. Repair washout.",IMP,32.98644334,-115.57908219999999,62,40,51,In Design,Imperial 86 - R23.000 / ,1 Location(s)
20295,11,Imperial,98,30.8,39.7,Pavement,Planning,2027/28,26435.0,Yes,,',Southern California (SCAG),TYP,No,,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,22.024,Lane mile(s),Ok,Ok,Ok,22.024,Lane mile(s),The scope of this planned project is under development in Imperial County on Route 98 with primary work on Pavement.  Project will address 22 lane miles of pavement.,IMP,32.679238500000004,-115.5243862,62,40,51,Conceptual,Imperial 98 - 30.8 / 39.7,22.024 Lane mile(s)
17936,11,Imperial,98,32.1,32.5,Mobility - ADA,Post-Planning,2019/20,3621.0, ,1117000021.0,'42780,Southern California (SCAG),PPC,No,RTE 98 ADA,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,22.0,Curb ramp(s),Ok,Ok,Ok,22.0,Curb ramp(s),"In Calexico, from Ollie Avenue to Rockwood Avenue.  Construct and upgrade pedestrian curb ramps.",IMP,32.67903147,-115.5023899,62,40,51,In Design,Imperial 98 - 32.1 / 32.5,22 Curb ramp(s)
21310,11,Imperial,98,39.6,45.2,Pavement,Post-Planning,2019/20,9553.0,Yes,1119000009.0,'43052,Southern California (SCAG),PRG,No,11-IMP-98 COLD-IN-PLACE RECYCLE,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,11.2,Lane mile(s),Ok,Ok,Ok,11.2,Lane mile(s),"Near Calexico, from Route 7 to 0.1 mile west of East Highline Canal Bridge. Rehabilitate roadway.",IMP,32.69376712,-115.380191,62,40,51,In Design,Imperial 98 - 39.6 / 45.2,11.2 Lane mile(s)
22314,11,Imperial,111,0.2,1.2,Relinquishment,Planning,2024/25,5200.0, ,,',Southern California (SCAG),TYP,No,,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,1.0,Centerline mile(s),Ok,Ok,Ok,1.0,Centerline mile(s),The scope of this planned project is under development in Imperial County on Route 111 with primary work on Relinquishment.  ,IMP,32.66665064,-115.49862079999998,62,40,51,In Planning,Imperial 111 - 0.2 / 1.2,1 Centerline mile(s)
22310,11,Imperial,111,45.2,,Major Damage - Emergency Opening,Post-Planning,2019/20,14420.0, ,1119000057.0,'43066,Southern California (SCAG),PRG,No,DO - MUD POT SR111,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,1.0,Location(s),Ok,Ok,Ok,1.0,Location(s),"Near Calipatria, south of Gillespie Road.  Install sheet pile wall, subsurface drainage, construct detour, and reconstruct roadway to mitigate a mud pot.",IMP,33.28393423,-115.5779196,62,40,51,In Design,Imperial 111 - 45.2 / ,1 Location(s)
19299,11,Imperial,111,R3.200,45.4,Safety - Collision Reduction,Post-Planning,2023/24,15901.0, ,1118000099.0,'43030,Southern California (SCAG),PRG,No,SR-111 & I-8 - COLLISION REDUCTION,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,15.0,Collision(s) reduced,Check,Check,Ok,34.0,Collision(s) reduced,"In and near Brawley, from Jasper Road to Niland Creek Bridge; also on Route 8 near El Centro, from east of Dogwood Road to Route 111.  Install rumble strips, upgrade guardrail, enhance highway worker safety, and upgrade facilities to Americans with Disabilities Act (ADA) standards.",IMP,32.70834832,-115.4993098,62,40,51,In Design,Imperial 111 - R3.200 / 45.4,15 Collision(s) reduced
17379,11,Imperial,Various,Various,Various,Safety - Collision Reduction,Post-Planning,2019/20,3120.0, ,1116000095.0,'42500,Southern California (SCAG),PPC,No,UPGRADE/INSTALL CURVE WARNING SIGNS,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,3.0,Collision(s) reduced,Ok,Ok,Ok,3.0,Collision(s) reduced,"In San Diego and Imperial Counties, at various locations, on Routes 7, 8, 78, 79, 86, 94, 98, 111, 115, 186, and 188.  Upgrade and install curve warning signs.",IMP,33.0405273,-115.3653412,62,40,51,In Design,Imperial Various - Various / Various,3 Collision(s) reduced
16038,11,San Diego,5,0.4,72.4,Safety,Post-Planning,2019/20,3367.0, ,1116000097.0,'42550,San Diego (SANDAG),PPC,No,REPLACE SIGNS WITH TYPE XI SHEETING,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,3772.0,Sign(s),Check,Ok,Check,3772.0,Sign(s) ,"In San Diego County, at various locations on various routes. Replace aging roadside sign panels with retroreflective sheeting.",SD,32.54534226,-117.0337825,78,40,51,In Design,San Diego 5 - 0.4 / 72.4,3772 Sign(s)
21779,11,San Diego,5,22.26,22.26,Bridge,Planning,2025/26,16082.0,Yes,1119000193.0,'43087,San Diego (SANDAG),TYP,No,I-5 - BRIDGE PRESERVATION,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,1.0,Bridge(s),Ok,Ok,Ok,1.0,Bridge(s),The scope of this planned project is under development in San Diego County on Route 5 with primary work on Bridge.  Project will address 1 bridge(s).,SD,32.79064414,-117.2069601,61,39,52,In Planning,San Diego 5 - 22.26 / 22.26,1 Bridge(s)
22105,11,San Diego,5,39.34,64.8,Drainage,Planning,2028/29,13058.0,Yes,,',San Diego (SANDAG),TYP,No,,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,8.0,Culvert(s) (ea),Ok,Ok,Ok,8.0,Culvert(s) (ea),The scope of this planned project is under development in San Diego County on Route 5 with primary work on Drainage.  Project will address 8 drainage system(s).,SD,33.01925928,-117.272594,71,36,49,Conceptual,San Diego 5 - 39.34 / 64.8,8 Culvert(s) (ea)
17856,11,San Diego,5,R0.300,R15.200,Mobility - TMS,Post-Planning,2020/21,27207.0,Yes,1116000177.0,'42750,San Diego (SANDAG),PRG,No,ITS TECHNOLOGY (ADVANCED TECHNOLOGY CORRIDORS AT BORDER POE'S),https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,13.8,Mile(s) of cable,Ok,Ok,Ok,13.83,Mile(s) of cable,"In San Diego County, at various locations; also on Route 905 (PM 2.5/5.4) and Route 805 (PM 0.2/14.0).  Install fiber optic communication lines to improve regional traffic operations and mobility near the United States/Mexico border.",SD,32.71601375,-117.14755349999999,78,39,51,In Design,San Diego 5 - R0.300 / R15.200,13.8 Mile(s) of cable
19165,11,San Diego,5,R0.300,R36.000,Pavement,Post-Planning,2022/23,100578.0,Yes,1118000103.0,'43033,San Diego (SANDAG),PRG,No,I-5 PAVEMENT REHAB,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,67.9,Lane mile(s),Ok,Ok,Ok,67.9,Lane mile(s),"In and near the cities of San Diego, Chula Vista, and National City, from Camino De La Plaza Overcrossing to south of Via De La Valle; also at the Otay Mesa Commercial Vehicle Enforcement Facility (CVEF) at 2335 Enrico Fermi Drive.  Rehabilitate pavement, drainage, and signs, upgrade Transportation Management System (TMS) elements, and make improvements at the CVEF.",SD,32.97615705,-117.25152759999999,73,39,52,In Design,San Diego 5 - R0.300 / R36.000,67.9 Lane mile(s)
21648,11,San Diego,5,R0.300,R5.000,Roadside,Post-Planning,2020/21,15999.0, ,1119000066.0,'43067,San Diego (SANDAG),PRG,No,I-5 ROADSIDE REHAB,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,136.6,Acre(s),Check,Check,Ok,141.2,Acre(s),"In the city of San Diego, from Camino de la Plaza Overcrossing to Otay River Bridge; also on Route 805, from Route 805/5 Separation to San Ysidro Boulevard Undercrossing.  Convert potable irrigation system to recycled water, replace deteriorated water supply lines, and plant landscaping for erosion control.",SD,32.58912737,-117.08775890000001,78,40,51,In Design,San Diego 5 - R0.300 / R5.000,136.6 Acre(s)
21788,11,San Diego,5,R10.72,R30.64,Bridge,Planning,2024/25,11610.0,Yes,1119000199.0,'43090,San Diego (SANDAG),TYP,No,,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,6.0,Bridge(s),Ok,Ok,Ok,6.0,Bridge(s),The scope of this planned project is under development in San Diego County on Route 5 with primary work on Bridge.  Project will address 6 bridge(s).,SD,32.66905486,-117.11123090000001,78,40,51,In Planning,San Diego 5 - R10.72 / R30.64,6 Bridge(s)
16868,11,San Diego,5,R13.500,R14.400,Safety Improvements,Post-Planning,2019/20,3685.0, ,1116000076.0,'42470,San Diego (SANDAG),PRG,No,SD - UPGRADE END TREATMENTS & INSTALL SHOULDER RUMBLE STRIPS,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,68.0,Collision(s) reduced,Ok,Ok,Ok,68.0,Collision(s) reduced,"In the city of San Diego, from National Avenue Overcrossing to Commercial Street Overhead; also on Route 805 at the Route 805/94 Separation. Install rumble strips, upgrade guardrail, and place High Friction Surface Treatment (HFST).",SD,32.69607139,-117.13517479999999,78,40,51,In Design,San Diego 5 - R13.500 / R14.400,68 Collision(s) reduced
17546,11,San Diego,5,R30.000,R34.300,Safety - Collision Reduction,Post-Planning,2020/21,6317.0, ,1116000125.0,'42650,San Diego (SANDAG),PRG,No,I-5 REPAIR,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,1.0,Location(s),Check,Check,Check,4.0,Collision(s) reduced,"In the city of San Diego, from 0.5 mile north of Genesee Avenue to 0.2 mile north of Del Mar Heights Road.  Construct rumble strips on both shoulders, rehabilitate bike path, and install fiber optic cable/Closed Circuit Television (CCTV).  Asset Management Pilot Project.",SD,32.8948134,-117.2265456,61,39,49,In Design,San Diego 5 - R30.000 / R34.300,1 Location(s)
22521,11,San Diego,5,R31.800,,Major Damage - Emergency Opening,Post-Planning,2019/20,2000.0, ,1120000102.0,'43111,San Diego (SANDAG),PRG,No,DO - REPLACE FAILED CULVERT AT CARMEL MOUNTAIN RD ON I-5,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,1.0,Location(s),Ok,Ok,Ok,1.0,Location(s),"In the city of San Diego, at Carmel Mountain Road. Replace culvert.",SD,32.91775768,-117.23416850000001,73,39,52,In Design,San Diego 5 - R31.800 / ,1 Location(s)
16960,11,San Diego,5,R31.800,R32.200,Sustainability,Post-Planning,2020/21,3340.0, ,1115000173.0,'42200,San Diego (SANDAG),PRG,No,I-5 SLOPE STABILIZATION,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,10.0,Acre(s) treated/pollutant,Ok,Ok,Ok,10.02,Acre(s) treated/pollutant,"In the city of San Diego, from Carmel Mountain Road to 0.4 mile north of Carmel Mountain Road; also at 0.1 mile south of Carmel Valley Road (PM R32.8).  Stabilize existing slopes and landscaping from further erosion and sediment deposition into the Los Penasquitos Lagoon.",SD,32.91775768,-117.23416850000001,73,39,52,In Design,San Diego 5 - R31.800 / R32.200,10 Acre(s) treated/pollutant
9340,11,San Diego,5,R34.900,R35.100,Sustainability,Post-Planning,2019/20,3344.0, ,1114000028.0,'41750,San Diego (SANDAG),PRG,No,I-5 DETENTION BASINS,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,73.0,Acre(s) treated/pollutant,Ok,Ok,Ok,73.0,Acre(s) treated/pollutant,"In the city of San Diego, from 0.8 mile to 1.0 mile north of Del Mar Heights Road.  Repair and enhance detention basin and regrade overflow channel and access road.",SD,32.96102363,-117.2458378,73,39,52,In Design,San Diego 5 - R34.900 / R35.100,73 Acre(s) treated/pollutant
19301,11,San Diego,5,R42.200,R47.100,Mobility - Operational Improvements,Post-Planning,2022/23,23258.0, ,1118000134.0,'43041,San Diego (SANDAG),PRG,No,I-5 MOBILITY PROJECT,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,550.0,Daily vehicle hour(s) of delay (DVHD),Ok,Ok,Ok,550.0,Daily vehicle hour(s) of delay (DVHD),"In Encinitas and Carlsbad, from south of Leucadia Boulevard to north of Palomar Airport Road.  Construct auxiliary lanes to facilitate merging movements and upgrade facilities to Americans with Disabilities Act (ADA) standards.",SD,33.0579211,-117.2899478,71,36,49,In Design,San Diego 5 - R42.200 / R47.100,550 Daily vehicle hour(s) of delay (DVHD)
18917,11,San Diego,5,R47.000,R48.000,Mobility - Operational Improvements,Post-Planning,2021/22,8026.0, ,1117000206.0,'43017,San Diego (SANDAG),PRG,No,I-5 CANNON RD SB AUXILIARY LANE,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,77.0,Daily vehicle hour(s) of delay (DVHD),Ok,Ok,Ok,77.0,Daily vehicle hour(s) of delay (DVHD),"In Carlsbad, from Palomar Airport Road to Cannon Road.  Construct auxiliary lane in southbound direction for operational efficiency.",SD,33.12177961,-117.3217078,71,36,49,In Design,San Diego 5 - R47.000 / R48.000,77 Daily vehicle hour(s) of delay (DVHD)
21783,11,San Diego,5,R49.28,R52.32,Mobility - ADA,Planning,2024/25,2422.0, ,1119000214.0,'43100,San Diego (SANDAG),TYP,No,ADA CURB RAMP IMPROVEMENTS,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,19.0,Curb ramp(s),Ok,Ok,Ok,19.0,Curb ramp(s),The scope of this planned project is under development in San Diego County on Route 5 with primary work on Mobility - ADA.  ,SD,33.15224310000001,-117.336301,71,36,49,In Planning,San Diego 5 - R49.28 / R52.32,19 Curb ramp(s)
18422,11,San Diego,5,R55.600,R70.000,Safety - Collision Reduction,Post-Planning,2020/21,8493.0, ,1117000116.0,'43001,San Diego (SANDAG),PRG,No,I-5 INSTALL HIGH TENSION CABLE BARRIER (HTCB),https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,8.0,Collision(s) reduced,Check,Check,Ok,56.0,Collision(s) reduced,"Near Oceanside, from Fallbrook Overhead to 1.0 mile south of San Onofre Bridge.  Install cable safety barrier.",SD,33.22592222,-117.39615309999999,71,36,49,In Design,San Diego 5 - R55.600 / R70.000,8 Collision(s) reduced
20228,11,San Diego,5,R67.2,R67.2,Mobility - WIM Scales & CVEFs,Planning,2024/25,8200.0, ,1119000162.0,'43082,San Diego (SANDAG),TYP,No,CVEF IMPROVEMENT/MOBILITY,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,6700.0,Square Feet,Ok,Ok,Ok,6700.0,Square Feet,The scope of this planned project is under development in San Diego County on Route 5 with primary work on Mobility - WIM Scales & CVEFs.  ,SD,33.35190569,-117.52425259999998,71,36,49,In Planning,San Diego 5 - R67.2 / R67.2,6700 Square Feet
21816,11,San Diego,5,Various,Various,Mobility - Operational Improvements,Planning,2026/27,4735.0, ,,',San Diego (SANDAG),TYP,No,,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,,Daily vehicle hour(s) of delay (DVHD),Check,,,,,The scope of this planned project is under development in San Diego County on Route 5 with primary work on Mobility - Operational Improvements.  ,SD,32.98093388,-117.25363279999999,61,39,52,Conceptual,San Diego 5 - Various / Various,N/A Daily vehicle hour(s) of delay (DVHD)
